Company,Title,Rating,Work/Life Balance,Benefit,Security,Culture
AMERICAN-CANCER-SOCIETY,Receptionist,4.00,3.50,4.00,3.00,2.50
AMERICAN-CANCER-SOCIETY,Receptionist (Summer Volunteer),5.00,3.00,3.67,5.00,3.33
AMERICAN-CANCER-SOCIETY,Receptionist/ Administrative,5.00,5.00,3.00,5.00,4.00
AMERICAN-CANCER-SOCIETY,Recruiter,4.19,3.71,3.52,3.52,3.95
AMERICAN-CANCER-SOCIETY,Recruiter (temp),4.00,1.00,3.00,3.00,3.00
AMERICAN-CANCER-SOCIETY,Recruiter - Making Strides Against Breast Cancer,4.00,4.00,3.00,3.50,3.00
AMERICAN-CANCER-SOCIETY,Recruiter/Customer Service,5.00,3.00,3.00,2.00,4.00
AMERICAN-CANCER-SOCIETY,Recruiter/Customer Service Representative,5.00,3.75,3.50,3.25,3.00
AMERICAN-CANCER-SOCIETY,Recruitment & Training Specialist,5.00,4.00,2.50,4.00,4.00
AMERICAN-CANCER-SOCIETY,Regional Administrative Assistant Mentor,2.00,4.33,3.00,3.00,2.67
AMERICAN-CANCER-SOCIETY,Regional Director - Income Development,5.00,2.50,4.00,4.50,4.00
AMERICAN-CANCER-SOCIETY,Regional Director - West Cook Region,4.00,4.00,4.00,5.00,5.00
AMERICAN-CANCER-SOCIETY,Regional Relay For Life Manager,4.00,1.00,1.00,3.00,2.00
AMERICAN-CANCER-SOCIETY,Regional Vice President,4.00,5.00,4.00,3.00,3.50
AMERICAN-CANCER-SOCIETY,Relations Specialist,1.00,4.00,2.50,5.00,4.50
AMERICAN-CANCER-SOCIETY,Relationship Manager,5.00,2.50,3.50,4.00,4.50
AMERICAN-CANCER-SOCIETY,Relay,3.00,2.50,4.00,2.50,4.50
AMERICAN-CANCER-SOCIETY,Relay For Life Community Manager,1.00,3.33,4.33,2.33,3.67
AMERICAN-CANCER-SOCIETY,Relay For Life Logistics Chair and Mentor,5.00,3.33,3.67,3.67,2.67
AMERICAN-CANCER-SOCIETY,Relay For Life Manager,4.00,3.50,3.67,3.67,3.50
AMERICAN-CANCER-SOCIETY,Relay For Life Specialist,3.67,3.67,3.00,4.00,4.67
AMERICAN-CANCER-SOCIETY,Relay Manager,1.00,4.00,3.33,3.33,3.67
AMERICAN-CANCER-SOCIETY,Relay for Life Community Manager,3.00,3.50,3.00,1.50,3.50
AMERICAN-CANCER-SOCIETY,Relay for Life Specialist,4.00,2.50,3.50,3.75,4.50
AMERICAN-CANCER-SOCIETY,Relay for Life Team Captain,5.00,1.00,4.00,3.00,5.00
AMERICAN-CANCER-SOCIETY,Relay for Life Volunteer,4.00,4.25,3.50,3.25,3.50
AMERICAN-CANCER-SOCIETY,Research Analyst - Tobacco Cessation,4.00,3.33,4.33,5.00,4.33
AMERICAN-CANCER-SOCIETY,Research Intern,4.00,5.00,3.00,1.00,4.00
AMERICAN-CANCER-SOCIETY,STaff,3.00,2.33,3.00,3.67,4.33
AMERICAN-CANCER-SOCIETY,Sales Representative,1.00,4.50,3.50,3.00,2.50
AMERICAN-CANCER-SOCIETY,Sales and Marketing,2.00,4.00,5.00,4.00,5.00
AMERICAN-CANCER-SOCIETY,Schedule Coordinator,5.00,4.00,3.00,5.00,3.50
AMERICAN-CANCER-SOCIETY,Seasonal Batch Associate,5.00,4.50,3.25,3.25,3.50
AMERICAN-CANCER-SOCIETY,Secretary,5.00,3.00,5.00,3.50,2.00
AMERICAN-CANCER-SOCIETY,Security Guard,5.00,4.50,3.50,4.50,4.00
AMERICAN-CANCER-SOCIETY,Senior Community Manager,4.33,3.67,2.83,2.83,2.67
AMERICAN-CANCER-SOCIETY,Senior Community Service Employment Program,3.00,5.00,3.00,3.00,3.00
AMERICAN-CANCER-SOCIETY,Senior Development Manager,5.00,3.00,4.00,3.50,4.50
AMERICAN-CANCER-SOCIETY,Senior Director Corporate Relations,4.00,2.50,3.00,4.50,2.00
AMERICAN-CANCER-SOCIETY,Senior Director Mission Delivery,4.00,2.00,5.00,4.00,3.00
AMERICAN-CANCER-SOCIETY,Senior Director of Special Events,5.00,3.00,3.00,3.50,2.00
AMERICAN-CANCER-SOCIETY,Senior Income Support Specialist,5.00,3.00,3.00,5.00,4.00
AMERICAN-CANCER-SOCIETY,Senior Learning Consultant; Talent Development,5.00,2.50,4.00,3.50,1.50
AMERICAN-CANCER-SOCIETY,Senior Manager Relay For Life,1.00,4.00,2.00,3.00,3.33
AMERICAN-CANCER-SOCIETY,Senior National Manager Sports Initiatives,2.00,4.00,3.00,1.00,3.00
AMERICAN-CANCER-SOCIETY,Senior Patient Navigator,4.00,4.00,3.67,3.33,4.33
AMERICAN-CANCER-SOCIETY,Senior Patient Service Representative,4.00,3.67,3.67,3.67,2.67
AMERICAN-CANCER-SOCIETY,Senior Project Manager-Contract,4.00,5.00,4.00,1.00,2.00
AMERICAN-CANCER-SOCIETY,Senior Recruiter,3.00,5.00,3.00,4.67,2.67
AMERICAN-CANCER-SOCIETY,Senior Systems Engineer South Atlantic Division,4.00,2.00,3.50,5.00,4.50
AMERICAN-CANCER-SOCIETY,Service Desk Analyst,1.00,4.00,3.00,3.00,3.00
AMERICAN-CANCER-SOCIETY,Siebel Database Manager,5.00,2.50,4.50,4.50,4.00
AMERICAN-CANCER-SOCIETY,Solutions Senior Developer,5.00,4.00,3.33,3.33,3.67
AMERICAN-CANCER-SOCIETY,Spanish Program Manager,5.00,4.50,5.00,3.00,3.50
AMERICAN-CANCER-SOCIETY,Special Events Manager,5.00,3.80,3.20,4.00,2.00
AMERICAN-CANCER-SOCIETY,Special Events Recruiter,4.00,2.50,2.50,4.50,4.00
AMERICAN-CANCER-SOCIETY,Specialist Community Events,1.00,4.00,4.00,4.00,3.67
AMERICAN-CANCER-SOCIETY,Specialist Relay For Life,3.50,3.00,2.50,4.50,4.00
AMERICAN-CANCER-SOCIETY,Specialist Relay for Life,1.00,4.00,3.50,5.00,3.50
AMERICAN-CANCER-SOCIETY,Sports Marketing Events Manager,5.00,2.00,2.50,3.50,3.50
AMERICAN-CANCER-SOCIETY,Sr Business Analyst,4.00,3.33,3.33,2.67,4.00
AMERICAN-CANCER-SOCIETY,Sr. Director-Partner Relationships,3.00,4.50,4.50,4.50,3.00
AMERICAN-CANCER-SOCIETY,Sr. HR Business Partner,4.00,3.00,5.00,1.00,1.00
AMERICAN-CANCER-SOCIETY,Sr. Manager Relay For Life,3.00,1.00,2.00,4.00,5.00
AMERICAN-CANCER-SOCIETY,Sr. Market Manager,5.00,1.00,2.50,4.50,3.00
AMERICAN-CANCER-SOCIETY,Staff Assistant Income Development,4.00,3.00,5.00,5.00,3.00
AMERICAN-CANCER-SOCIETY,Store Manager,2.00,1.00,4.00,4.00,2.00
AMERICAN-CANCER-SOCIETY,Student Project Liason,3.00,4.00,4.00,1.00,5.00
AMERICAN-CANCER-SOCIETY,TSC,4.00,3.00,4.50,4.00,2.00
AMERICAN-CANCER-SOCIETY,Team Captain,5.00,4.00,2.50,2.50,5.00
AMERICAN-CANCER-SOCIETY,Team Captain and President,5.00,4.00,4.00,4.00,5.00
AMERICAN-CANCER-SOCIETY,Team Development/Operations Intern,4.00,3.00,1.00,4.00,4.00
AMERICAN-CANCER-SOCIETY,Team Lead/Application Developer,4.00,3.33,4.00,4.67,3.00
AMERICAN-CANCER-SOCIETY,Team Recruiter,4.00,2.67,4.33,4.00,2.67
AMERICAN-CANCER-SOCIETY,Team Supervisor,4.00,3.00,5.00,3.00,2.00
AMERICAN-CANCER-SOCIETY,Technical Analyst/Lenovo Certified Analyst,3.00,4.00,3.50,4.00,2.50
AMERICAN-CANCER-SOCIETY,Technical Manager Desktop COE,5.00,4.50,3.00,3.50,3.00
AMERICAN-CANCER-SOCIETY,Technical Support,4.25,3.75,3.75,3.75,3.00
AMERICAN-CANCER-SOCIETY,Technical Support Specialist,5.00,3.50,2.00,4.50,4.50
AMERICAN-CANCER-SOCIETY,Technical Systems and AV Support Analyst,2.00,4.33,3.00,2.33,4.00
AMERICAN-CANCER-SOCIETY,Telemarketer,4.50,3.83,3.83,2.17,2.83
AMERICAN-CANCER-SOCIETY,Training Manager,5.00,3.50,2.00,4.00,4.00
AMERICAN-CANCER-SOCIETY,Training Program Manager,2.00,3.00,3.50,4.50,3.00
AMERICAN-CANCER-SOCIETY,Unpaid Office Support Volunteer,5.00,1.00,5.00,5.00,3.00
AMERICAN-CANCER-SOCIETY,VOLUNTEER,5.00,2.50,4.00,3.50,2.50
AMERICAN-CANCER-SOCIETY,VP of Operations,4.00,3.33,3.67,3.33,3.67
AMERICAN-CANCER-SOCIETY,Very happy ex employee,2.00,4.33,3.00,3.67,2.67
AMERICAN-CANCER-SOCIETY,Vice President Global Partnerships and Planning,3.00,4.50,4.00,3.00,3.00
AMERICAN-CANCER-SOCIETY,Vice President Resource Support and Training,4.00,4.50,3.00,1.50,2.00
AMERICAN-CANCER-SOCIETY,Victory Volunteer,4.00,4.00,4.00,4.50,4.50
AMERICAN-CANCER-SOCIETY,Volunteer,4.56,3.58,3.56,3.36,3.38
AMERICAN-CANCER-SOCIETY,Volunteer - Vienna V.A,5.00,4.00,3.00,4.00,4.00
AMERICAN-CANCER-SOCIETY,Volunteer Crew Member,5.00,4.00,4.50,3.00,3.50
AMERICAN-CANCER-SOCIETY,Volunteer Executive committee,5.00,5.00,2.00,2.00,4.00
AMERICAN-CANCER-SOCIETY,Volunteer Experience,5.00,3.67,5.00,3.67,4.00
AMERICAN-CANCER-SOCIETY,Volunteer Facilitator Speaker's Bureau Member,5.00,3.00,5.00,2.50,4.00
AMERICAN-CANCER-SOCIETY,Volunteer Helper,4.00,4.00,3.00,5.00,1.00
AMERICAN-CANCER-SOCIETY,Volunteer Planning Committee Member,5.00,3.00,3.00,3.00,2.00
AMERICAN-CANCER-SOCIETY,Volunteer Work,4.75,3.12,3.62,3.88,3.12
AMERICAN-CANCER-SOCIETY,Volunteer Youth Worker,5.00,3.00,3.00,1.00,2.00
AMERICAN-CANCER-SOCIETY,Volunteer for Relay,5.00,2.67,3.00,3.33,4.00
AMERICAN-CANCER-SOCIETY,Volunteer for fundraising events,5.00,3.00,2.67,4.00,3.67
AMERICAN-CANCER-SOCIETY,Volunteer staff,5.00,4.00,1.00,5.00,1.00
AMERICAN-CANCER-SOCIETY,Walk Manager Making Strides Against Breast Cancer,5.00,4.00,5.00,3.00,4.00
AMERICAN-CANCER-SOCIETY,Weekend Manager,5.00,3.50,3.50,2.00,3.00
AMERICAN-CANCER-SOCIETY,Weekend Supervisor,5.00,2.00,5.00,2.00,3.00
AMERICAN-CANCER-SOCIETY,Working here,3.00,4.00,3.67,3.00,4.00
AMERICAN-CANCER-SOCIETY,Workplace Solutions Developer,3.00,2.00,4.00,3.00,3.00
AMERICAN-CANCER-SOCIETY,Written Comm. Cancer Information Specialist,3.00,3.00,3.50,3.50,3.00
AMERICAN-CANCER-SOCIETY,Youth Initiative Recruiter,5.00,2.50,4.00,2.50,2.50
AMERICAN-CANCER-SOCIETY,Youth Initiatives,4.00,4.00,4.00,4.00,5.00
AMERICAN-CANCER-SOCIETY,Youth Initiatives Recruiter,4.00,3.67,3.67,3.33,4.00
AMERICAN-CANCER-SOCIETY,community manager,3.00,3.33,5.00,3.67,3.67
AMERICAN-CANCER-SOCIETY,data entry typist,3.00,4.00,5.00,5.00,5.00
AMERICAN-CANCER-SOCIETY,distinguished events,3.00,2.33,3.67,4.00,4.33
AMERICAN-CANCER-SOCIETY,facilities helper,5.00,4.00,3.00,4.50,2.00
AMERICAN-CANCER-SOCIETY,local ambassador,3.00,3.33,4.00,5.00,2.67
AMERICAN-CANCER-SOCIETY,n/a,2.00,5.00,3.00,5.00,5.00
AMERICAN-CANCER-SOCIETY,office assistant,5.00,2.67,3.67,1.00,3.33
AMERICAN-CANCER-SOCIETY,office clerk,5.00,3.67,3.00,2.67,3.00
AMERICAN-CANCER-SOCIETY,pat/ DB mang/ logistic co ordinator,3.00,5.00,3.00,5.00,5.00
AMERICAN-CANCER-SOCIETY,professors  assistant,4.00,4.00,2.67,4.00,3.00
AMERICAN-CANCER-SOCIETY,research,1.00,5.00,4.00,5.00,3.50
AMERICAN-CANCER-SOCIETY,volunteer,5.00,4.25,4.00,2.50,2.75
AOL,AOL Support Portal Production Platform Owner,1.00,2.33,2.33,3.00,2.67
AOL,AOLU Operations Manager,5.00,2.50,3.50,3.50,1.00
AOL,Account Billing Representative,4.00,2.00,5.00,4.00,2.00
AOL,Account Director Strategic Sales,4.00,4.00,3.00,2.00,5.00
AOL,Account Executive,5.00,3.14,3.41,3.59,3.50
AOL,Account Manager,5.00,2.75,3.00,4.25,3.50
AOL,Accounting Manager,5.00,4.00,4.00,2.00,4.00
AOL,Admin Assistant/Account Management Support,4.00,3.00,3.50,4.00,3.50
AOL,Administrative Assistant,4.00,4.00,2.00,1.00,4.00
AOL,Advertising Manager,4.00,2.50,2.50,3.00,3.00
AOL,Alorica,4.00,4.50,3.00,3.50,3.50
AOL,Analyst,5.00,2.00,4.00,3.00,3.50
AOL,Android Engineer,2.00,3.00,4.00,2.00,2.00
AOL,Associate Interactive Media Developer,5.00,3.50,3.50,3.00,3.00
AOL,Associate Product Manager Intern,5.00,2.50,2.00,3.00,2.00
AOL,Billing Lead/Mentor,5.00,3.50,4.50,2.50,3.00
AOL,Billing Specialist,4.67,4.33,3.50,3.00,3.33
AOL,Billing/Customer Service/Sales and Collections,2.00,3.00,3.33,3.00,3.67
AOL,Brand Manager,5.00,3.00,3.50,2.00,3.50
AOL,CAT Saves Tech Support & Billing,5.00,2.75,3.50,4.25,2.50
AOL,COMPUTER TECHNICIAN,5.00,3.50,2.50,4.00,4.00
AOL,CSR,4.00,5.00,2.50,5.00,2.00
AOL,CSR/Sales,3.00,2.50,2.50,2.50,2.50
AOL,CUSTOMER SERVICE REP,5.00,4.00,3.00,2.67,2.67
AOL,CUSTOMER SERVICE REP.-SOFTWARE SPECTRUM,5.00,4.50,2.50,4.00,4.50
AOL,CUSTOMER SERVICE RETENTION REP,5.00,4.50,3.00,2.00,3.50
AOL,Call Center Supervisor,5.00,3.33,3.67,4.00,3.67
AOL,Chief Technology Manager,3.00,3.50,3.00,2.00,2.50
AOL,Cisco ICM Developer,2.00,2.00,3.50,3.00,2.50
AOL,Coach / Trainer / Retention Specialist,4.00,4.50,4.00,2.50,3.00
AOL,Community Manager,5.00,2.50,4.50,3.00,3.00
AOL,Computer Program Manager,5.00,4.33,3.33,3.00,3.67
AOL,Computer Support Specialist,4.00,3.50,4.00,4.50,3.00
AOL,Computer Technician,5.00,3.00,4.00,3.33,3.00
AOL,Consultant,5.00,2.00,5.00,4.00,1.00
AOL,Consumer Sales Consultant,3.00,3.67,4.00,3.67,3.00
AOL,Content Producer,3.00,1.00,5.00,2.00,1.00
AOL,Contracted employee,4.00,3.00,3.00,2.00,3.00
AOL,Counsel,4.00,3.00,2.00,3.50,3.00
AOL,Customer Billing Specialist  Customer Retention,5.00,3.00,4.00,2.50,2.50
AOL,Customer Care Consultant,4.00,2.83,3.33,3.00,3.67
AOL,Customer Care Consultant -Senior Fraud Specialist,5.00,3.50,3.50,4.00,2.50
AOL,Customer Care Consultant-Tech Support Division,3.00,3.00,4.00,3.00,2.50
AOL,Customer Care Rep,5.00,4.00,1.00,5.00,4.00
AOL,Customer Retention and Technical Support,5.00,5.00,5.00,4.00,4.00
AOL,Customer Service,4.00,4.00,3.50,2.75,3.25
AOL,Customer Service & Sales Associate,5.00,4.00,1.50,5.00,4.50
AOL,Customer Service Rep,5.00,3.33,3.33,3.33,2.33
AOL,Customer Service Rep/ Technical,5.00,4.00,2.00,2.00,4.00
AOL,Customer Service Representative,4.52,3.14,3.48,3.67,3.43
AOL,Customer Service Representative - Tech Support,5.00,4.00,5.00,3.00,2.00
AOL,Customer Service Retention Sales,5.00,3.00,4.00,3.33,4.33
AOL,Customer Service/Technical Support,3.00,4.50,1.00,3.50,2.50
AOL,Data center Hardware/Network Tech,5.00,3.00,2.50,4.00,4.00
AOL,Designer,3.00,3.33,4.33,4.33,3.33
AOL,Director,3.00,4.00,3.00,5.00,3.00
AOL,Director - Account Management,5.00,2.00,3.00,4.00,2.50
AOL,Director AOL Long Distance Savings Plan,5.00,4.50,4.50,4.00,4.00
AOL,Director Content Producer,5.00,4.50,3.50,3.50,2.50
AOL,Director External Communications,3.00,3.33,3.00,2.67,4.67
AOL,Editor,4.00,5.00,5.00,2.00,3.00
AOL,Enterprise Services Intern,5.00,3.00,1.00,5.00,4.00
AOL,Executive Assistant,5.00,3.50,3.25,3.25,3.00
AOL,Executive Assistant to SVP and General Manager,5.00,4.50,4.00,3.00,4.50
AOL,FREELANCE PROJECTS,4.00,3.50,2.25,2.75,4.00
AOL,Facility Operations Manager,5.00,4.00,3.00,1.00,2.00
AOL,Finance Social Media & Trending Content Fellow,5.00,3.00,3.67,4.00,3.00
AOL,Financial Analyst,4.00,3.50,3.00,3.50,4.00
AOL,Graphic Designer,5.00,2.33,2.67,2.67,3.33
AOL,HR Assistant/Executive Receptionist,3.00,2.00,3.00,2.00,5.00
AOL,Hardware Analyst Network Operations Center,5.00,4.00,2.67,2.33,3.33
AOL,Help Desk Support,1.00,5.00,3.00,3.00,4.00
AOL,Help Desk Technician,4.00,3.00,3.00,3.67,3.67
AOL,High Speed Registration Specialist,5.00,4.00,5.00,5.00,3.00
AOL,Homework Helpline,4.00,3.00,4.00,4.00,4.00
AOL,IT Specialist,3.00,5.00,4.00,1.00,3.00
AOL,Inbound Retention Representative,4.00,1.00,4.00,3.00,1.00
AOL,Instructional Designer,5.00,3.00,3.00,3.00,3.50
AOL,Interactive Media Developer,5.00,2.50,2.50,4.50,2.50
AOL,Internship,4.00,3.00,3.00,3.67,2.33
AOL,Java Developer,4.00,2.00,2.00,4.00,3.00
AOL,Lead Technical Support,4.00,3.50,2.75,3.25,3.00
AOL,Linux Associate System Administrator,5.00,2.50,4.00,4.00,3.00
AOL,Manager Advertising Sales,5.00,2.00,1.50,3.50,3.50
AOL,Manager Digital Media & Talent Relations,5.00,4.00,1.00,3.00,4.00
AOL,Marketing,3.00,3.00,2.75,3.25,2.75
AOL,Marketing Manager,3.00,4.50,3.50,4.00,3.50
AOL,Member Rentention Manager,4.00,4.50,4.00,2.50,3.50
AOL,Member Services Supervisor,5.00,2.50,3.50,2.50,4.00
AOL,Mentor Program,4.00,3.33,3.00,4.00,3.67
AOL,Microsoft Windows Technician,5.00,2.50,2.50,4.00,3.50
AOL,NOC Analyst,5.00,2.00,4.00,4.50,2.00
AOL,National Director of Advertising Sales Operations,5.00,3.50,3.25,3.00,3.00
AOL,National Senior Editor AOL CityGuide,5.00,2.50,4.00,4.00,4.00
AOL,Network & Systems Integrator,5.00,2.00,4.00,3.00,1.00
AOL,Network Operations Center Technician,4.00,4.00,3.00,3.00,3.33
AOL,New Hire Retention Trainer,5.00,3.00,3.00,4.00,3.00
AOL,Off-site Storage Specialist,5.00,4.50,2.50,3.50,2.50
AOL,Operations Analyst Entertainment Portfolio,3.00,3.33,3.00,4.33,3.00
AOL,Operations Associate,4.00,3.00,3.00,4.00,3.00
AOL,PC Technician,1.00,2.00,3.00,2.00,3.00
AOL,Principal Business Planning/Program Manager,3.00,4.00,4.00,3.00,4.00
AOL,Principal Software Engineer,3.00,2.00,3.00,3.00,2.50
AOL,Product Manager,2.00,3.33,3.33,2.67,2.33
AOL,Product Support Engineer Intern,5.00,5.00,1.00,3.00,2.00
AOL,Program Manager,4.00,3.00,2.00,3.00,2.50
AOL,Project Manager,4.00,5.00,4.50,3.00,3.00
AOL,Project Manager/Technical Project Manager,4.00,3.00,4.00,2.00,1.00
AOL,QA Analyst,5.00,3.50,4.00,4.00,3.50
AOL,Quality Assurance Editor,4.00,3.67,3.00,2.67,3.00
AOL,Recruiting Coordinator,4.00,2.50,4.00,4.50,3.50
AOL,Regional Account Coordinator,4.00,4.00,1.00,4.00,4.00
AOL,Renewal Payment Marketing Consultant,4.00,5.00,2.00,1.00,2.00
AOL,Renewal Payment and Marketing Consultant,5.00,4.00,4.67,4.33,3.67
AOL,Resource Management Analyst,4.00,4.50,2.00,3.50,3.00
AOL,Retention,5.00,2.33,3.67,2.67,2.33
AOL,Retention Agent,2.00,3.50,3.00,4.00,3.00
AOL,Retention Associate,3.00,4.00,3.00,4.50,2.00
AOL,Retention Consultant,5.00,3.00,3.50,3.00,4.50
AOL,Retention Manager,1.00,4.00,2.50,4.00,1.50
AOL,Retention Specialist,4.67,3.33,3.33,3.33,2.67
AOL,Retention and Sales Representative,5.00,4.00,4.00,4.00,2.00
AOL,SENIOR TECHNICAL SERVICES SYSTEM ARCHITECT,5.00,2.00,3.00,3.00,4.00
AOL,Sales,3.00,2.50,3.50,2.50,2.50
AOL,Sales Consultant,4.00,3.00,3.00,4.00,3.50
AOL,Sales Development Coordinator,5.00,4.50,2.50,4.50,3.50
AOL,Sales Operations Analyst,2.00,3.33,3.00,2.67,2.67
AOL,Sales Representative/Communications Consultant,4.00,3.00,4.00,3.50,3.50
AOL,Sales Representative/Trainer,5.00,1.00,5.00,4.00,2.00
AOL,Sales Technical Support,3.00,2.50,4.50,1.50,2.50
AOL,Sales and Management,1.00,4.00,3.00,2.50,4.00
AOL,Sales and Registration Rep,5.00,3.00,3.33,1.67,3.67
AOL,Sales associate,5.00,5.00,5.00,5.00,3.00
AOL,Sales/Customer Service,5.00,3.75,3.75,3.50,4.25
AOL,Senior Accountant,5.00,2.50,4.00,2.50,4.50
AOL,Senior Advertising Manager,3.50,4.00,4.00,3.75,3.00
AOL,Senior Chargeback Specialist Supervisor,5.00,1.50,4.00,1.00,3.50
AOL,Senior Contract/Corporate Recruiter,3.00,2.50,3.00,3.50,3.50
AOL,Senior Customer Consultant,5.00,2.00,4.00,1.00,5.00
AOL,Senior Customer Service Consultant and Trainer,4.00,4.50,4.50,4.00,4.00
AOL,Senior Financial Analyst,2.00,3.00,2.50,3.00,4.00
AOL,Senior Manager Partner Management Team,5.00,3.00,4.50,2.75,3.00
AOL,Senior Marketing Manager,3.00,3.00,2.67,3.33,2.67
AOL,Senior Project Manager,5.00,2.50,3.00,1.50,2.50
AOL,Senior Systems Analyst,3.00,1.00,1.00,2.00,3.00
AOL,Senior Tax Analyst,5.00,4.00,4.00,4.00,2.00
AOL,Senior Technical Project Manager,5.00,4.00,5.00,4.00,3.00
AOL,Senior Unix Systems Administrator,3.00,4.00,4.00,2.00,1.00
AOL,Senior system administrator,5.00,4.00,2.00,2.00,4.00
AOL,Service Representative,3.00,2.67,2.67,3.33,2.67
AOL,Social Media,4.00,4.00,2.00,2.00,3.00
AOL,Software Developer,3.00,3.00,3.00,1.50,4.50
AOL,Software Engineer,4.00,1.00,5.00,3.00,5.00
AOL,Software Engineer Intern,5.00,2.00,3.00,3.50,3.50
AOL,Software Engineer in Test,5.00,3.00,4.00,1.50,3.50
AOL,Software engineer,3.00,5.00,5.00,4.00,4.00
AOL,Sr. Manager,5.00,2.00,3.50,3.50,2.50
AOL,Sr. Operations Manager,4.00,4.00,5.00,3.00,2.00
AOL,Sr. Packaging Engineer,5.00,2.00,4.00,2.00,5.00
AOL,Sr. Quality Assurance Analyst,4.00,2.00,3.50,4.00,3.00
AOL,Sr. Sys Programmer (Data Miner),4.00,3.00,4.00,1.00,3.00
AOL,Sr. Technical Manager,4.00,3.00,3.00,3.00,4.00
AOL,Sr. Technical Recruiter,3.00,5.00,5.00,1.00,3.00
AOL,Store Manager / Sales & Billing,4.00,5.00,1.00,5.00,2.00
AOL,Strategic Account Manager,5.00,3.67,4.00,3.00,3.33
AOL,Studio Manager,5.00,2.00,5.00,2.00,4.00
AOL,Supervisor,5.00,4.00,4.00,3.67,2.67
AOL,Support Agent,5.00,3.00,3.00,4.00,5.00
AOL,Support Manager,5.00,3.33,3.67,3.67,2.67
AOL,Support Technician,1.00,5.00,5.00,3.00,2.00
AOL,TCS Manager,4.00,3.00,4.00,4.00,3.00
AOL,TIER 3 TECHNICAL SUPPORT,4.00,3.50,5.00,5.00,3.50
AOL,TRAVEL/FOOD/CONCERT REVIEW & FEATURES,4.00,1.00,1.00,3.00,5.00
AOL,Team Lead,5.00,2.75,3.25,3.75,4.75
AOL,Team Leader student,4.00,4.50,3.00,3.00,2.50
AOL,Tech Support Rep and Call Center Coach,4.00,2.00,3.00,3.00,5.00
AOL,Technical Support,4.00,4.00,4.25,3.00,2.75
AOL,Technical Support Engineer,5.00,2.50,3.50,2.50,3.50
AOL,Technical Support Representative,5.00,3.67,4.67,3.33,3.33
AOL,Technical Support Sales and Password,5.00,5.00,5.00,4.00,2.00
AOL,Technical Support Specialist,4.00,3.00,3.00,3.50,2.33
AOL,Technical Support Tier II Representative,5.00,3.50,4.00,4.00,3.00
AOL,Technical Support/ Retention Sells/Supervisor,5.00,4.50,3.00,4.00,2.50
AOL,Technology Manager,4.00,3.67,4.00,3.67,3.67
AOL,Territory Sales,4.00,3.33,4.00,4.00,3.00
AOL,Tier 3 Product Specialist,2.00,3.50,4.50,3.50,3.00
AOL,Trade (Events) Marketing Manager,4.00,4.50,4.00,4.00,3.50
AOL,Transition Project Manager and Coordinator,5.00,3.50,3.00,3.50,5.00
AOL,UI Lead,4.00,5.00,1.00,4.00,1.00
AOL,User Interface Designer Researcher Moderator,4.00,3.00,4.25,3.00,3.75
AOL,Windows Beta Coordinator,4.00,4.00,5.00,4.00,5.00
AOL,Windows Tech,4.00,3.00,3.00,2.00,2.00
AOL,Windows Technician,3.00,2.67,4.67,3.67,4.33
AOL,calls daily providing customer service assisting,4.00,2.00,2.50,3.50,1.50
AOL,retention specialist,3.00,1.50,2.50,3.50,2.00
ARM,Personal Assistant,5.00,3.00,3.50,3.50,3.00
ARM,Verification Intern,4.00,3.00,2.50,2.50,3.00
ATI,2nd helper,3.00,4.00,3.00,5.00,3.00
ATI,Administrative Assistant,5.00,3.00,4.00,3.50,3.50
ATI,Admissions Representative,3.00,4.50,2.50,4.00,3.50
ATI,Assembly Line Worker,2.00,4.00,5.00,5.00,5.00
ATI,Automotive Technician Intern,5.00,4.00,3.00,5.00,4.00
ATI,Builder,5.00,2.00,5.00,3.00,3.00
ATI,Career Services Advisor,3.00,4.00,4.00,3.00,4.00
ATI,Central Maintenance,3.00,3.00,5.00,2.00,4.00
ATI,Certified Athletic Trainer,5.00,3.00,3.00,2.00,1.00
ATI,Chipper and Grinder,1.00,2.50,4.00,4.00,4.00
ATI,Contents Lead/Box truck driver,3.00,4.00,5.00,3.00,3.00
ATI,Director of Engineering and Quality Operations,5.00,4.00,4.00,3.50,2.00
ATI,Director of First Impressions,4.00,3.50,2.00,2.50,3.00
ATI,EMT-B,1.00,1.00,4.00,2.00,4.00
ATI,Electrician Apprentice,3.00,4.00,3.00,2.00,1.00
ATI,Enrollment,4.00,3.00,4.00,4.00,5.00
ATI,Franchisee Technology Liaison,3.00,4.00,3.00,5.00,3.00
ATI,Hardware Engineer,5.00,4.00,5.00,5.00,4.00
ATI,Industrial Machinery Operator,3.00,3.00,1.00,5.00,4.00
ATI,Inspector,5.00,3.00,1.50,2.50,3.50
ATI,Instructor,4.00,3.00,2.00,2.50,2.50
ATI,Instructor in ATI's Electronic System Technician,2.00,3.00,4.00,3.00,2.50
ATI,LIABILITY COORDINATOR,5.00,3.00,3.00,4.00,3.00
ATI,License Massage therapist,5.00,5.00,4.00,2.00,2.00
ATI,Machine Operator,3.00,3.20,3.40,2.40,3.40
ATI,Maintenance Technician,4.00,3.50,3.50,3.50,2.00
ATI,Medical Claims Processor,4.00,2.00,5.00,3.50,3.00
ATI,Metal Grinder,3.00,3.50,3.50,2.50,4.50
ATI,Operator,3.00,5.00,4.00,3.00,5.00
ATI,PTA,4.00,3.00,4.00,1.00,2.00
