,Company,Title,Location,Rating,Work/Life Balance,Benefit,Security,Culture
321,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,5,none,none
322,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,none,none,none
323,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,none,5,none
324,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,1,none,none,1
325,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,none,5,5
326,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
327,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
328,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,2,5
329,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
330,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
331,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,5,4
332,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
333,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,5,5
334,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,5,5
335,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
336,BAE-Systems,Logistics Analyst IV/Project Officer,Lexington,5.0,4,5,4,4
337,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,4,4
338,BAE-Systems,Logistics Analyst IV/Project Officer,Lexington,5.0,5,5,5,5
339,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
340,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
341,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,4
342,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,5,4
343,BAE-Systems,Test Tech 1,Lexington,5.0,5,5,5,5
344,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
345,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,5,5
346,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,5,5
347,BAE-Systems,Test Tech 1,Lexington,5.0,5,5,5,5
348,BAE-Systems,Technician,Lexington,5.0,2,5,5,3
349,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
350,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
351,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
352,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,5,5
353,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
354,BAE-Systems,Test Operator,Lexington,5.0,5,5,5,5
355,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,4,2
356,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,5,5,5
357,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,5,4
358,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,none,5,none
359,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,none,5
360,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,5,5,5
361,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,5,5
362,BAE-Systems,Technician,Lexington,5.0,5,5,none,5
363,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,5,none,4
364,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,5,none,3
365,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,5,5,none
366,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,4,none,none,none
367,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,5,none,none
368,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,none,5,5
369,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,3,none,4,none
370,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,none,5,5,none
371,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,none,none,none
372,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,5,none,none,none
373,BAE-Systems,Senior Technical Documentation Specialist,Lexington,3.0,2,5,none,none
374,BAE-Systems,Inventory/Schedule Planner,Greater_Boston_Area,5.0,none,5,5,none
375,Beacon Press,Marketing Intern,Greater_Boston_Area,5.0,4,5,none,none
376,Beacon Press,Accounting/Financial Analyst,Greater_Boston_Area,5.0,none,5,5,none
377,Beacon Press,Marketing Intern,Greater_Boston_Area,5.0,none,5,none,5
378,Beacon Press,Marketing Intern,Greater_Boston_Area,5.0,none,5,none,5
379,Beacon Press,Accounting/Financial Analyst,Greater_Boston_Area,5.0,4,none,none,none
380,Beacon Press,Marketing Intern,Greater_Boston_Area,5.0,none,none,none,none
381,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,none,5,none
382,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,5,none,none
383,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,5,none
384,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,4,none,5,none
385,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,none,none,5
386,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,4,none,none,none
387,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,5,5
388,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,none,5
389,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,none,none,5
390,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,5,3
391,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,4,none,none
392,Beacon-Health-Options,Technology,Greater_Boston_Area,2.0,none,5,5,none
393,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,5,none
394,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,5,none,none
395,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,5,none
396,Beacon-Health-Options,HR Generalist,Greater_Boston_Area,5.0,3,none,4,none
397,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,5,5
398,Beacon-Health-Options,HR Generalist,Greater_Boston_Area,5.0,none,none,5,5
399,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,none,none,none,5
400,Beacon-Health-Options,Database developer,Greater_Boston_Area,3.0,4,none,none,3
401,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,4,none,5,none
402,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,none,5,none
403,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,5,5,5
404,Beacon-Health-Options,Technology,Greater_Boston_Area,2.0,5,5,none,5
405,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,5,5,5
406,Beacon-Health-Options,HR Generalist,Greater_Boston_Area,5.0,4,4,5,5
407,Beacon-Health-Options,Database developer,Greater_Boston_Area,3.0,3,5,none,2
408,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,4,5,5,5
409,Beacon-Health-Options,HR Generalist,Greater_Boston_Area,5.0,4,5,3,5
410,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,3,4,4,4
411,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,4,5,5,5
412,Beacon-Health-Options,Solutions Engineer,Greater_Boston_Area,4.0,5,5,5,5
413,Beacon-Press,Marketing Intern,Greater_Boston_Area,5.0,3,5,2,3
414,Beacon-Press,Accounting/Financial Analyst,Greater_Boston_Area,5.0,5,5,none,5
415,Beacon-Press,Marketing Intern,Greater_Boston_Area,5.0,4,5,5,5
416,Beacon-Press,Marketing Intern,Greater_Boston_Area,5.0,5,5,5,5
417,Beacon-Press,Accounting/Financial Analyst,Greater_Boston_Area,5.0,5,5,5,5
418,Beacon-Press,Marketing Intern,Greater_Boston_Area,5.0,4,5,4,4
419,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,5,5
420,Biogen,Manufacturing Supervisor,Greater_Boston_Area,1.0,5,5,5,5
421,Biogen,DRUG SAFETY SPECIALIST,Greater_Boston_Area,4.0,4,5,5,5
422,Biogen,Executive Assistant,Greater_Boston_Area,4.0,4,5,4,5
423,Biogen,"EA to VP Business Development, Weston",Greater_Boston_Area,5.0,3,5,5,5
424,Biogen,Associate II,Greater_Boston_Area,4.0,5,5,5,5
425,Biogen,Sr. Administrative Assistant II,Greater_Boston_Area,5.0,5,5,5,5
426,Biogen,"Associate Director, Finance",Greater_Boston_Area,3.0,5,5,5,5
427,Biogen,Study Coordinator,Greater_Boston_Area,4.0,5,5,5,5
428,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,5,5,5,5
429,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,none,5
430,Biogen,Senior Associate Scientist,Greater_Boston_Area,3.0,5,5,5,5
431,Biogen,Senior Associate Scientist - Discovery Research,Greater_Boston_Area,4.0,5,5,5,4
432,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,4,5,5,4
433,Biogen,"Executive Assistant, Global Market Access",Greater_Boston_Area,5.0,5,5,5,5
434,Biogen,Endeca(OEID) Application Administration & Support,Greater_Boston_Area,4.0,3,4,4,3
435,Biogen,Research Associate,Greater_Boston_Area,4.0,4,5,4,4
436,Biogen,Senior Operations Analyst,Greater_Boston_Area,3.0,4,4,4,4
437,Biogen,Associate Scientist III,Greater_Boston_Area,5.0,5,5,5,5
438,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,4,5,5,5
439,Biogen,ANALYST,Greater_Boston_Area,5.0,5,5,5,5
440,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,3,5,5,4
441,Biogen,Senior Scientist,Waltham,4.0,5,5,3,3
442,Biogen,Biobank Sample and Data Logistics Associate II,Greater_Boston_Area,4.0,5,5,4,5
443,Biogen,Senior IT Project Manager,Greater_Boston_Area,5.0,4,5,5,4
444,Biogen,"HR Specialist, HR Operations Excellence",Greater_Boston_Area,2.0,4,5,none,4
445,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,1,4,1,1
446,Biogen,Senior Associate Scientist,Greater_Boston_Area,3.0,4,5,5,5
447,Biogen,Senior Associate Scientist - Discovery Research,Greater_Boston_Area,4.0,5,5,5,5
448,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,4,5,5,5
449,Biogen,"Executive Assistant, Global Market Access",Greater_Boston_Area,5.0,5,5,5,5
450,Biogen,Endeca(OEID) Application Administration & Support,Greater_Boston_Area,4.0,4,5,3,5
451,Biogen,Research Associate,Greater_Boston_Area,4.0,5,5,5,5
452,Biogen,Senior Operations Analyst,Greater_Boston_Area,3.0,4,5,4,4
453,Biogen,Associate Scientist III,Greater_Boston_Area,5.0,5,5,5,3
454,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,5,5,5,5
455,Biogen,ANALYST,Greater_Boston_Area,5.0,4,5,none,5
456,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,3,5,4,5
457,Biogen,Senior Scientist,Waltham,4.0,4,5,3,5
458,Biogen,Biobank Sample and Data Logistics Associate II,Greater_Boston_Area,4.0,5,5,5,5
459,Biogen,Senior IT Project Manager,Greater_Boston_Area,5.0,5,5,none,5
460,Biogen,"HR Specialist, HR Operations Excellence",Greater_Boston_Area,2.0,4,5,4,5
461,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,3,5,4,3
462,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,3,5,3,3
463,Biogen,Associate Scientist III,Greater_Boston_Area,5.0,4,5,5,5
464,Biogen,ANALYST,Greater_Boston_Area,5.0,5,5,5,5
465,Biogen,Manger,Greater_Boston_Area,4.0,4,5,none,5
466,Biogen,Senior Associate Scientist,Greater_Boston_Area,4.0,5,5,5,5
467,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,4,5,5,5
468,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,5,5,5,5
469,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,5,5,none,5
470,Biogen,Procurement Analyst,Greater_Boston_Area,4.0,4,4,5,4
471,Biogen,Global Supply Chain,Greater_Boston_Area,3.0,5,5,none,5
472,Biogen,Scientist II,Greater_Boston_Area,5.0,5,5,5,5
473,Biogen,Clinical Operations Associate,Greater_Boston_Area,5.0,4,5,5,4
474,Biogen,"Technical Development, Scientist/Manager",Greater_Boston_Area,5.0,5,5,5,5
475,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,3,5
476,Biogen,Senior Associate Scientist,Greater_Boston_Area,4.0,5,5,none,5
477,Biogen,"Associate Scientist II, III (Promoted)",Greater_Boston_Area,5.0,4,5,5,5
478,Biogen,"HR Specialist, HR Operations Excellence",Greater_Boston_Area,2.0,5,5,5,5
479,Biogen,Research Associate,Greater_Boston_Area,4.0,5,5,none,5
480,Biogen,Process Modeling Engineer,Greater_Boston_Area,5.0,5,5,4,4
481,Biogen,Sr. Business Analyst,Greater_Boston_Area,4.0,4,5,none,5
482,Biogen,Manufacturing Operator II,Greater_Boston_Area,4.0,5,5,5,5
483,Biogen,Project Manager (Contract),Greater_Boston_Area,4.0,4,5,none,4
484,Biogen,Senior Associate Scientist,Greater_Boston_Area,3.0,5,5,5,4
485,Biogen,Front Desk Officer,Greater_Boston_Area,4.0,5,5,5,5
486,Biogen,Upstream Manufacturing Associate,Greater_Boston_Area,3.0,4,5,5,5
487,Biogen,Senior Associate Scientist - Discovery Research,Greater_Boston_Area,4.0,none,4,3,none
488,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,3,5,4,3
489,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,5,5,5,5
490,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,4,5,5,5
491,Biogen,Senior Associate Scientist,Greater_Boston_Area,3.0,3,5,5,4
492,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,4,5,4,4
493,Biogen,Validation consultant,Greater_Boston_Area,5.0,5,5,5,5
494,Biogen,Manufacturing Operator II,Greater_Boston_Area,4.0,4,5,none,5
495,Biogen,engineer,Greater_Boston_Area,2.0,4,5,3,4
496,Biogen,"Associate Scientist II, III (Promoted)",Greater_Boston_Area,5.0,1,1,1,1
497,Biogen,"Executive Assistant, Global Market Access",Greater_Boston_Area,5.0,5,5,5,5
498,Biogen,Medical Publications Coordinator,Greater_Boston_Area,4.0,3,5,5,4
499,Biogen,Project Manager (Contract),Greater_Boston_Area,4.0,5,5,5,5
500,Biogen,Associate Scientist III,Greater_Boston_Area,5.0,5,5,5,5
501,Biogen,"EA to SVP, then Assoc. Prod. Mgr. in Marketing",Greater_Boston_Area,5.0,4,5,4,5
502,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,3,4,4,4
503,Biogen,Senior Associate Scientist,Greater_Boston_Area,3.0,4,5,5,4
504,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,4,5,5,5
505,Biogen,Validation consultant,Greater_Boston_Area,5.0,5,5,5,5
506,Biogen,Manufacturing Operator II,Greater_Boston_Area,4.0,5,5,5,5
507,Biogen,engineer,Greater_Boston_Area,2.0,5,5,5,5
508,Biogen,"Associate Scientist II, III (Promoted)",Greater_Boston_Area,5.0,5,5,none,5
509,Biogen,"Executive Assistant, Global Market Access",Greater_Boston_Area,5.0,5,5,4,4
510,Biogen,Medical Publications Coordinator,Greater_Boston_Area,4.0,4,5,4,4
511,Biogen,Project Manager (Contract),Greater_Boston_Area,4.0,5,5,5,5
512,Biogen,Associate Scientist III,Greater_Boston_Area,5.0,5,5,5,5
513,Biogen,"EA to SVP, then Assoc. Prod. Mgr. in Marketing",Greater_Boston_Area,5.0,4,5,none,5
514,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,4,5,4,4
515,Biogen,Clinical Operations Associate,Greater_Boston_Area,5.0,4,4,4,4
516,Biogen,Manger,Greater_Boston_Area,4.0,5,5,5,4
517,Biogen,Associate Scientist III,Greater_Boston_Area,4.0,4,5,5,5
518,Biogen,"Senior Administrative Assistant, PO&T",Greater_Boston_Area,4.0,5,5,5,5
519,Biogen,Global Supply Chain,Greater_Boston_Area,3.0,5,5,5,5
520,Biogen,Techno Functional Consultant,Greater_Boston_Area,4.0,4,5,5,4
521,Biogen,Manufacturing Associate IV,Greater_Boston_Area,4.0,4,5,5,5
522,Biogen,"Associate I, Product Complaint",Greater_Boston_Area,5.0,5,5,5,5
523,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,5,5
524,Biogen,Sr. Business Analyst,Greater_Boston_Area,4.0,5,5,5,5
525,Biogen,Vendor Contracts Manager I,Greater_Boston_Area,5.0,5,5,5,5
526,Biogen,"Quality Systems Manager, Global R&D Compliance",Greater_Boston_Area,4.0,2,4,5,4
527,Biogen,Lead Systems Administrator,Greater_Boston_Area,4.0,4,5,5,5
528,Biogen,Clinical Data Processor,Greater_Boston_Area,4.0,5,5,5,5
529,Biogen,Sr. Training Associate II,Greater_Boston_Area,4.0,5,5,5,5
530,Biogen,Hemophilia Account Executive,Greater_Boston_Area,4.0,4,5,5,4
531,Biogen,Project Manager (Contract),Greater_Boston_Area,4.0,5,5,5,5
532,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,5,5
533,Biogen,Manufacturing Associate,Greater_Boston_Area,5.0,5,5,5,5
534,Biogen,Manufacturing Associate IV,Greater_Boston_Area,5.0,4,5,4,3
535,Biogen,Manufacturing Manager,Greater_Boston_Area,3.0,5,5,5,5
536,Biogen,Director,Greater_Boston_Area,3.0,5,4,5,4
537,Biogen,"Technical Development, Scientist/Manager",Greater_Boston_Area,5.0,5,5,5,5
538,Biogen,Techno Functional Consultant,Greater_Boston_Area,4.0,5,5,5,5
539,Biogen,"Senior Administrative Assistant, PO&T",Greater_Boston_Area,4.0,5,5,5,5
540,Biogen,Vendor Contracts Manager I,Greater_Boston_Area,5.0,5,5,5,5
541,Biogen,Associate Scientist I,Greater_Boston_Area,5.0,5,5,5,5
542,Biogen,Senior Associate I,Greater_Boston_Area,4.0,5,5,5,5
543,Biogen,Postdoctoral Scientist,Greater_Boston_Area,4.0,3,4,5,4
544,Biogen,Associate Scientist I; PCDS,Greater_Boston_Area,3.0,4,5,5,5
545,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,4,5,5,5
546,Biogen,Process Modeling Engineer,Greater_Boston_Area,5.0,5,5,none,5
547,Biogen,Scientist II,Greater_Boston_Area,5.0,5,5,5,5
548,Biogen,Operations Associate I,Greater_Boston_Area,5.0,5,5,5,5
549,Biogen,Front Desk Officer,Greater_Boston_Area,4.0,5,5,5,5
550,Biogen,Manufacturing Operator II,Greater_Boston_Area,4.0,5,5,5,5
551,Biogen,"EA to SVP, then Assoc. Prod. Mgr. in Marketing",Greater_Boston_Area,5.0,5,5,5,5
552,Biogen,Project Coordinator,Greater_Boston_Area,5.0,5,5,3,5
553,Biogen,Upstream Manufacturing Associate,Greater_Boston_Area,3.0,4,5,5,5
554,Biogen,Validation consultant,Greater_Boston_Area,5.0,5,5,5,5
555,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,5,5
556,Biogen,Sr. Training Associate II,Greater_Boston_Area,4.0,3,5,4,4
557,Biogen,"Quality Systems Manager, Global R&D Compliance",Greater_Boston_Area,4.0,5,5,5,5
558,Biogen,Clinical Data Processor,Greater_Boston_Area,4.0,5,5,5,5
559,Biogen,"Associate Director, Global Compensation",Greater_Boston_Area,3.0,5,5,5,4
560,Biogen,"Scientist I, Chem & Mol Therapeutics",Greater_Boston_Area,5.0,5,5,none,5
561,Biogen,Manufacturing Associate IV,Greater_Boston_Area,4.0,4,5,none,5
562,Biogen,Clinical Trial Coordinator - Contractor,Greater_Boston_Area,4.0,5,5,5,5
563,Biogen,Desktop Support Technician (contract),Greater_Boston_Area,5.0,4,5,5,5
564,Biogen,"Associate I, Microbiology",Greater_Boston_Area,5.0,4,4,5,4
565,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,5,5
566,Biogen,Sr. Training Associate II,Greater_Boston_Area,4.0,5,5,5,5
567,Biogen,"Quality Systems Manager, Global R&D Compliance",Greater_Boston_Area,4.0,5,5,5,5
568,Biogen,Clinical Data Processor,Greater_Boston_Area,4.0,4,5,4,4
569,Biogen,"Associate Director, Global Compensation",Greater_Boston_Area,3.0,4,5,5,4
570,Biogen,"Scientist I, Chem & Mol Therapeutics",Greater_Boston_Area,5.0,3,5,1,3
571,Biogen,Manufacturing Associate IV,Greater_Boston_Area,4.0,5,5,5,4
572,Biogen,Clinical Trial Coordinator - Contractor,Greater_Boston_Area,4.0,5,5,none,5
573,Biogen,Desktop Support Technician (contract),Greater_Boston_Area,5.0,4,5,5,4
574,Biogen,"Associate I, Microbiology",Greater_Boston_Area,5.0,5,5,none,5
575,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,none,5,none,5
576,Biogen,"Associate I, Product Complaint",Greater_Boston_Area,5.0,4,5,none,4
577,Biogen,Associate Scientist I,Greater_Boston_Area,4.0,5,5,3,5
578,Biogen,Clinical Project Manager,Greater_Boston_Area,5.0,4,5,4,4
579,Biogen,Manufacturing Associate III,Greater_Boston_Area,5.0,4,5,5,4
580,Biogen,Technical Support Analyst IV,Greater_Boston_Area,4.0,4,4,4,4
581,Biogen,Manufacturing Associate I,Greater_Boston_Area,2.0,4,5,5,5
582,Biogen,Associate Scientist II,Greater_Boston_Area,4.0,2,4,3,4
583,Biogen,"Sr. Scientist and Scientist II, Project Leader",Waltham,4.0,4,4,4,3
584,Biogen,Scientist II,Greater_Boston_Area,4.0,2,5,3,3
585,Biogen,Manufacturing Investigator II,Greater_Boston_Area,5.0,5,5,5,4
